Episode,Cross-Entropy Method,Cross-Entropy Method_ErrorBar
17835,1621.8,119.567
17836,1754.02,29.3178
17837,1730.66,30.9173
17838,1723.17,30.2162
17839,1590.18,123.329
17840,1744.92,37.5259
17841,1714.49,47.2521
17842,1647.9,51.5624
17843,1676.01,46.2656
17844,1610.17,122.571
17845,1756.99,32.6992
17846,1585.94,117.16
17847,1572.55,117.422
17848,1724.78,32.6752
17849,1767.2,26.4462
17850,1719.31,41.3701
17851,1658.3,63.7951
17852,1707.2,37.2856
17853,1624.41,131.352
17854,1598.07,120.859
17855,1586.68,124.921
17856,1747.48,40.1511
17857,1573.48,121.522
17858,1476.79,163.023
17859,1680.04,40.7363
17860,1679.7,49.3479
17861,1661,46.8387
17862,1686.02,44.1682
17863,1686.57,100.137
17864,1661.21,121.442
17865,1840.44,20.3926
17866,1616.05,118.863
17867,1775.83,28.0151
17868,1605.94,118.145
17869,1784.14,29.7698
17870,1761.73,23.9974
17871,1685.91,35.9342
17872,1596.1,127.814
17873,1698.77,50.8481
17874,1724.08,32.9155
17875,1587.19,119.38
17876,1669.93,39.2523
17877,1707.82,42.1948
17878,1651.27,123.649
17879,1736.04,38.5835
17880,1690.47,38.4233
17881,1757.83,26.0234
17882,1506.84,165.093
17883,1643.01,118.749
17884,1735.98,24.7988
17885,1665.42,30.6224
17886,1732.76,26.6016
17887,1647.87,120.338
17888,1737.31,28.7388
17889,1742.29,27.4421
17890,1532.35,169.119
17891,1717.4,32.0196
17892,1738.91,24.1608
17893,1759.64,28.7325
17894,1722.15,33.8227
17895,1737.63,34.8284
17896,1745.43,32.7526
17897,1707.6,35.5901
17898,1743.81,31.273
17899,1668.01,72.6834
17900,1680.68,74.5025
17901,1606.41,71.0168
17902,1676.54,68.6255
17903,1647.35,74.2961
17904,1566.11,137.045
17905,1588.05,117.661
17906,1617.09,127.017
17907,1649.73,130.036
17908,1715.87,30.7714
17909,1772.42,25.3579
17910,1763.84,29.6666
17911,1762.32,27.6038
17912,1628.44,118.843
17913,1662.13,120.8
17914,1754.59,55.6228
17915,1606.75,122.229
17916,1775.31,32.7518
17917,1570.97,122.033
17918,1474.91,166.691
17919,1652.95,118.977
17920,1692.64,47.6392
17921,1692.23,50.4934
17922,1635.05,55.4329
17923,1588.42,118.045
17924,1655.35,71.1805
17925,1575.83,95.5116
17926,1676.02,30.7721
17927,1661.08,77.9345
17928,1711.2,72.2842
17929,1702.2,56.3382
17930,1418.26,180.854
17931,1641.81,85.2116
17932,1265.55,206.31
17933,1679.04,52.9061
17934,1653.48,85.2408
17935,1742.29,43.8205
17936,1696.82,83.8629
17937,1697.42,86.3374
17938,1502.01,148.128
17939,1477.7,140.361
17940,1515.76,138.975
17941,1521.17,135.814
17942,1613,83.6719
17943,1613.49,87.552
17944,1707.85,83.8817
17945,1644.37,78.5487
17946,1652.16,82.32
17947,1635.84,119.782
17948,1740.29,25.9067
17949,1736.44,37.5395
17950,1729.2,30.4606
17951,1723.04,28.2925
17952,1752.23,31.4238
17953,1724.97,54.7267
17954,1703.85,36.2431
17955,1733.72,33.5178
17956,1734.78,45.0177
17957,1602.98,123.664
17958,1743.85,41.05
17959,1720.02,39.7361
17960,1686.08,46.0749
17961,1539.75,118.02
17962,1705.58,40.4992
17963,1592.49,119.504
17964,1506.24,164.913
17965,1654.3,68.3038
17966,1549.52,140.13
17967,1618.7,65.1628
17968,1709.03,71.4996
17969,1478.72,170.626
17970,1747.06,29.9476
17971,1678.75,81.1438
17972,1532.4,145.909
17973,1734.29,29.0126
17974,1653.11,81.7452
17975,1632.55,74.9814
17976,1658.48,84.7005
17977,1766.42,35.0578
17978,1717.18,39.8185
17979,1677.83,27.4347
17980,1739.41,32.1996
17981,1723.03,50.6498
17982,1708.17,31.1466
17983,1619.94,119.007
17984,1767.35,24.068
17985,1750.6,32.5996
17986,1624.57,119.197
17987,1606.7,119.969
17988,1742.35,25.8473
17989,1703.24,42.4443
17990,1689.95,39.5707
17991,1726.01,47.8853
17992,1686.08,29.286
17993,1712.23,32.4401
17994,1629.58,118.218
17995,1752.45,45.4851
17996,1693.66,43.6029
17997,1546.81,121.038
17998,1485,163.689
17999,1695.76,42.5485
18000,1689.21,33.9396
18001,1734.33,29.4853
18002,1615.19,119.441
18003,1716.71,34.2005
18004,1758.84,30.2404
18005,1757.48,31.4134
18006,1727.67,28.9189
18007,1489.63,173.567
18008,1709.48,47.7408
18009,1682.66,51.1141
18010,1670.01,56.5754
18011,1494.87,167.629
18012,1693.83,74.2006
18013,1650.36,118.671
18014,1709.8,44.81
18015,1647.34,127.678
18016,1742.23,35.8794
18017,1552.29,119.437
18018,1457.77,170.517
18019,1727.97,24.0702
18020,1722.77,28.0083
18021,1684.45,35.7595
18022,1712.05,47.1286
18023,1489.54,159.65
18024,1627.51,118.244
18025,1514.87,131.834
18026,1602.3,117.228
18027,1628.87,128.227
18028,1743.41,30.0573
18029,1639.09,122.356
18030,1752.24,34.4936
18031,1735.3,34.4988
18032,1634.62,117.35
18033,1627.97,129.534
18034,1493.85,172.606
18035,1747.9,29.5589
18036,1637.01,118.903
18037,1670.5,72.1056
18038,1715.36,75.0867
18039,1652.91,68.7684
18040,1688.27,76.2757
18041,1589.66,136.589
18042,1547.56,136.186
18043,1628.81,119.501
18044,1507.05,169.068
18045,1484.91,162.102
18046,1592.19,123.634
18047,1575.21,165.512
18048,1770.05,27.9519
18049,1670.54,88.3966
18050,1403.88,183.855
18051,1666.74,89.8559
18052,1658.26,127.781
18053,1659.22,88.8489
18054,1678.86,86.4307
18055,1604.15,119.635
18056,1629.18,118.604
18057,1454.1,167.996
18058,1724.66,37.0573
18059,1740.53,20.3932
18060,1766.58,26.3338
18061,1642.39,118.864
18062,1468.63,173.103
18063,1796.51,20.7208
18064,1685.36,29.082
18065,1538.64,163.372
18066,1662.72,119.616
18067,1770.31,31.6976
18068,1717.66,26.2587
18069,1725.14,27.3045
18070,1588.12,127.276
18071,1639.73,118.144
18072,1736.87,27.4445
18073,1749.1,30.6145
18074,1452.11,146.091
18075,1640.96,119.108
18076,1773.39,22.9178
18077,1699.03,34.6267
18078,1741.25,36.4791
18079,1592.62,116.096
18080,1599.59,105.272
18081,1609.75,117.947
18082,1554.48,135.024
18083,1771.79,25.555
18084,1707.7,30.1058
18085,1610.9,117.301
18086,1759.11,22.02
18087,1761.26,32.5112
18088,1769.93,31.5039
18089,1743.47,31.6441
18090,1726.86,31.4052
18091,1751.57,35.2429
18092,1748.52,38.9154
18093,1700.76,66.414
18094,1797.98,25.9674
18095,1717.19,36.7596
18096,1597.55,119.229
18097,1739.96,42.3129
18098,1501.95,128.246
18099,1679.72,70.9766
18100,1693.01,62.4578
18101,1637.36,68.3808
18102,1711,63.3354
18103,1670.76,47.3175
18104,1727.16,32.0022
18105,1711.21,43.4526
18106,1407.82,164.615
18107,1684.46,49.3639
18108,1778.51,29.5714
18109,1717.05,65.8088
18110,1759.52,36.9031
18111,1671.19,40.045
18112,1592.08,117.584
18113,1673,61.8172
18114,1718.57,35.6105
18115,1747.07,34.0034
18116,1716.9,59.1986
18117,1750.45,29.194
18118,1714.33,31.5891
18119,1618.05,118.783
18120,1698.25,35.7704
18121,1760.62,33.4791
18122,1627.95,120.485
18123,1627.14,119.984
18124,1649.55,45.577
18125,1626.4,117.748
18126,1739.31,33.9451
18127,1755.07,31.4218
18128,1659.9,25.1924
18129,1710.68,38.6639
18130,1797.08,27.7884
18131,1714.97,31.1123
18132,1680.78,33.2549
18133,1654.88,76.9217
18134,1654.71,51.726
18135,1674.18,46.9004
18136,1675.87,54.4407
18137,1680.29,49.9979
18138,1678.06,56.0742
18139,1737.86,31.8384
18140,1651.39,79.2966
18141,1631.13,119.001
18142,1554.57,139.584
18143,1775.02,29.3998
18144,1651.34,77.7406
18145,1595.99,116.641
18146,1658.49,120.301
18147,1768.6,25.495
18148,1577.81,118.812
18149,1752.32,29.8778
18150,1756.08,37.3001
18151,1711.44,30.835
18152,1590.7,117.429
18153,1692.37,28.4164
18154,1493.2,162.358
18155,1596.81,119.708
18156,1723.14,38.0771
18157,1667.31,90.3501
18158,1637.14,89.7989
18159,1693.55,91.0568
18160,1673.43,86.2742
18161,1697.26,89.777
18162,1525.31,142.753
18163,1749.16,33.8234
18164,1515.01,128.277
18165,1746.48,22.5881
18166,1633.28,118.477
18167,1694.41,24.3244
18168,1609.39,127.691
18169,1562.4,85.1516
18170,1649.67,82.8508
18171,1496.63,144.882
18172,1577.74,82.5786
18173,1631.35,87.1626
18174,1621.25,82.1355
18175,1742.77,34.1716
18176,1730.44,36.9596
18177,1649.46,119.094
18178,1724.44,34.5388
18179,1584.15,118.436
18180,1745.86,33.8404
18181,1725.09,41.6494
18182,1652.25,118.185
18183,1566.34,127.325
18184,1648.2,40.6183
18185,1746.9,32.6272
18186,1468.12,167.567
18187,1678.33,46.1227
18188,1717.94,47.0632
18189,1649.13,45.5669
18190,1625.64,125.517
18191,1744.01,48.1116
18192,1564.8,120.865
18193,1560.23,120.155
18194,1489.91,165.374
18195,1727.03,36.5404
18196,1710.94,28.1151
18197,1377.99,194.557
18198,1713.14,39.6863
18199,1599.22,118.414
18200,1740.01,43.5969
18201,1633.08,121.62
18202,1569.36,117.129
18203,1763.55,32.9899
18204,1614.92,119.932
18205,1595.78,125.491
18206,1394.75,199.783
18207,1472.97,161.17
18208,1656.37,51.0148
18209,1568.17,125.04
18210,1767.54,34.5812
18211,1645.32,118.237
18212,1595.62,117.857
18213,1737.56,27.9002
18214,1734.44,33.5299
18215,1646.07,118.251
18216,1610.42,118.655
18217,1608.14,85.5753
18218,1672.03,73.4964
18219,1596.54,99.3819
18220,1684.27,74.6055
18221,1685.35,77.4071
18222,1418.25,173.66
18223,1596.47,122.482
18224,1690.24,22.7134
18225,1764.88,27.9964
18226,1621.57,119.418
18227,1750.73,28.8578
18228,1751.17,32.4755
18229,1553.39,137.17
18230,1673.84,71.1845
18231,1689.25,71.9208
18232,1698.66,71.0032
18233,1567.59,127.284
18234,1625.08,120.033
18235,1746.64,27.9136
18236,1717.24,28.3795
18237,1481.73,169.426
18238,1670.06,121.348
18239,1732.27,41.1543
18240,1454.14,161.063
18241,1609.44,104.611
18242,1549.46,150.987
18243,1616.2,98.0607
18244,1483.74,147.231
18245,1693.21,46.4371
18246,1626.32,97.7781
18247,1531.38,128.549
18248,1720.79,34.6846
18249,1716.72,36.9068
18250,1576.68,129.424
18251,1688.19,39.4309
18252,1714.79,38.746
18253,1561.55,129.509
18254,1743.86,34.4867
18255,1723.65,37.3547
18256,1703.88,41.0735
18257,1705.51,47.3604
18258,1546.91,130.91
18259,1718.45,27.7412
18260,1761.43,34.0845
18261,1518.47,169.903
18262,1746.85,39.2321
18263,1390.74,200.286
18264,1710.33,33.3932
18265,1662.4,65.9812
18266,1324.01,206.77
18267,1672.72,68.1816
18268,1653.46,71.275
18269,1620.89,74.0194
18270,1709.8,70.7339
18271,1672.76,91.2567
18272,1574.88,120.018
18273,1687.37,39.6587
18274,1745.51,37.1397
18275,1424.29,191.167
18276,1531.69,152.433
18277,1610.12,94.2804
18278,1737.62,32.9811
18279,1631.36,118.507
18280,1577.92,121.387
18281,1750.66,28.8268
18282,1709.7,29.5562
18283,1731.03,42.7719
18284,1733.86,41.7303
18285,1432.6,168.76
18286,1737,36.3793
18287,1367.48,184.934
18288,1650.76,123.762
18289,1728.2,28.3584
18290,1749.15,39.9653
18291,1691.84,60.583
18292,1586.08,128.485
18293,1744.97,30.5518
18294,1792.12,28.4282
18295,1669.66,43.5231
18296,1587.62,120.78
18297,1655.05,55.8706
18298,1580.03,123.855
18299,1465.11,168.4
18300,1672.67,41.9728
18301,1517.25,136.916
18302,1499.65,135.307
18303,1595.88,118.578
18304,1682.2,60.8476
18305,1447,174.6
18306,1533.78,129.628
18307,1624.19,125.361
18308,1745.17,47.197
18309,1580.67,123.11
18310,1537.12,134.975
18311,1690.56,50.6486
18312,1520.24,135.291
18313,1659.87,58.0345
18314,1529.46,129.212
18315,1531.02,136.095
18316,1565.04,124.2
18317,1651.69,62.3301
18318,1695.75,55.1257
18319,1774.1,30.9168
18320,1783.48,36.6661
18321,1639.67,119.386
18322,1615.65,127.59
18323,1642.99,119.871
18324,1703.5,38.5506
18325,1711.09,41.4062
18326,1695.29,41.1849
18327,1687.82,52.9062
18328,1715.3,43.6454
18329,1679.2,41.1405
18330,1690.41,38.3937
18331,1474.08,161.574
18332,1749.06,26.0371
18333,1729.23,38.4874
18334,1771.89,31.3748
18335,1745.51,27.0047
18336,1760.71,32.1576
18337,1683.43,48.2935
18338,1688.29,44.3233
18339,1366.19,203.567
18340,1631.16,53.0368
18341,1568.15,130.022
18342,1680.25,39.0328
18343,1755.73,21.3181
18344,1720.84,32.1361
18345,1674.9,45.8016
18346,1658.41,95.4315
18347,1764.44,28.0473
18348,1569.9,126.443
18349,1656.63,81.2423
18350,1625.03,120.557
18351,1682.04,63.6745
18352,1721.8,28.7478
18353,1747.58,34.9881
18354,1776.9,22.5242
18355,1467.95,162.758
18356,1730.01,32.1033
18357,1744.79,30.7548
18358,1711.06,53.1657
18359,1748.52,27.7603
18360,1599.75,54.5091
18361,1743.36,44.2167
18362,1657.32,27.8074
18363,1730.52,27.5824
18364,1585.82,119.348
18365,1756.76,30.7074
18366,1717.36,33.5808
18367,1773.02,25.6876
18368,1719.95,33.8311
18369,1793.39,30.6984
18370,1591.87,126.577
18371,1721.3,43.0192
18372,1728.1,26.6309
18373,1615.16,142.186
18374,1415.61,176.426
18375,1667.13,74.1671
18376,1597.19,119.373
18377,1392.49,170.003
18378,1570,135.201
18379,1780.26,23.9802
18380,1698.44,32.2438
18381,1718.45,41.4578
18382,1745.1,35.7109
18383,1746.61,47.5273
18384,1720.1,36.0545
18385,1310.3,200.38
18386,1679.39,58.6905
18387,1709.52,46.8324
18388,1769.57,47.9873
18389,1454.64,137.355
18390,1676.73,41.8071
18391,1699.44,51.5719
18392,1591.56,123.667
18393,1707.95,40.8778
18394,1702.14,41.0579
18395,1716.09,53.207
18396,1577.21,124.91
18397,1607.22,57.446
18398,1643.95,50.626
18399,1670.15,69.1156
18400,1650.78,53.1947
18401,1697.63,55.0203
18402,1716.31,61.0829
18403,1513.08,133.567
18404,1653.59,119.44
18405,1688.57,32.6902
18406,1535.15,117.314
18407,1730.95,59.3549
18408,1725.54,29.8847
18409,1756.26,25.7408
18410,1649.01,127.613
18411,1762.71,28.9963
18412,1624.48,128.04
18413,1617.83,125.812
18414,1767.42,30.3109
18415,1630.68,127.579
18416,1753.88,40.0848
18417,1747.93,23.104
18418,1476.94,161.315
18419,1591.45,130.506
18420,1674.41,33.9788
18421,1728.85,49.801
18422,1734.68,46.5426
18423,1778.78,28.8963
18424,1630.35,101.293
18425,1708.55,53.0431
18426,1633.64,64.827
18427,1784.51,27.0497
18428,1625.11,118.969
18429,1579.1,143.725
18430,1620.06,117.507
18431,1759.6,28.8572
18432,1656.78,43.34
18433,1792.07,31.5816
18434,1532.41,131.173
18435,1599.91,117.922
18436,1778.18,27.8002
18437,1722.15,30.1693
18438,1636.98,116.625
18439,1697.32,51.3869
18440,1727.26,29.3224
18441,1711.56,50.3088
18442,1687.12,51.74
18443,1665.32,49.7888
18444,1717.81,44.1074
18445,1687.96,27.7593
18446,1706.45,26.357
18447,1710.96,32.5023
18448,1614.98,126.338
18449,1601.02,121.616
18450,1777.2,34.0682
18451,1633.37,49.7734
18452,1550.77,131.829
18453,1699.19,57.1762
18454,1645.24,54.4033
18455,1737.04,35.0223
18456,1465.57,170.507
18457,1663.35,58.2251
18458,1726.26,39.3546
18459,1626.68,58.0153
18460,1482.81,162.466
18461,1691.92,40.9614
18462,1554.59,125.876
18463,1585.16,117.45
18464,1774.02,32.9638
18465,1727.44,51.884
18466,1566.08,122.846
18467,1703.59,49.1682
18468,1641.05,36.6448
18469,1706.59,63.3816
18470,1711.69,30.0899
18471,1610.96,130.408
18472,1626.74,120.221
18473,1741.76,30.9576
18474,1585.68,127.699
18475,1759.09,28.0877
18476,1752.71,27.1753
18477,1754.63,31.2248
18478,1647.18,58.2325
18479,1737.5,28.0192
18480,1626.69,121.344
18481,1736.08,51.8121
18482,1651.97,119.047
18483,1477.5,169.354
18484,1540.19,129.651
18485,1656.28,125.722
18486,1687.98,48.1082
18487,1593.64,117.372
18488,1647.28,122.45
18489,1634.71,128.708
18490,1423.06,172.001
18491,1786.14,30.8555
18492,1747.92,35.2138
18493,1510.25,159.338
18494,1741.94,34.3881
18495,1626.84,121.578
18496,1762.43,25.2397
18497,1589.23,123.215
18498,1762.99,36.7918
18499,1664.93,125.543
18500,1798.58,28.461
18501,1493.67,167.846
18502,1629.64,128.182
18503,1774.92,22.7531
18504,1752.49,32.4183
18505,1739.68,36.2568
18506,1638.94,122.13
18507,1728.65,29.0629
18508,1743.77,30.7933
18509,1582.14,117.421
18510,1777.2,33.6303
18511,1703.69,35.8048
18512,1646.64,47.1034
18513,1680.9,39.3672
18514,1501.46,169.395
18515,1774.86,27.4236
18516,1700.09,34.7837
18517,1733.14,24.3971
18518,1656.58,48.613
18519,1790.09,27.3546
18520,1743.67,46.2209
18521,1719.95,29.6927
18522,1716.09,46.9169
18523,1756.95,29.8374
18524,1735.89,35.6125
18525,1726.5,33.0801
18526,1606.87,125.144
18527,1773.78,28.4235
18528,1705.95,28.7227
18529,1696.25,34.293
18530,1620.45,117.421
18531,1615.34,118.144
18532,1702.86,33.0666
18533,1663.57,120.034
18534,1726.09,30.2658
18535,1675.77,70.5458
18536,1716.14,64.6331
18537,1661.05,69.5997
18538,1557.99,128.232
18539,1684.51,64.4012
18540,1527.69,129.554
18541,1753.38,29.4424
18542,1559.18,118.639
18543,1725.86,34.487
18544,1658.37,42.976
18545,1620.22,119.636
18546,1754.24,26.3132
18547,1667.05,61.0261
18548,1752.71,41.9545
18549,1703.69,30.8886
18550,1568.43,122.349
18551,1631.51,118.28
18552,1696.95,27.8259
18553,1768.39,24.1508
18554,1747.59,40.1952
18555,1599.03,126.904
18556,1641.69,121.393
18557,1797.08,26.3102
18558,1621.07,124.671
18559,1391.35,194.813
18560,1767.96,28.908
18561,1740.79,35.2197
18562,1732.29,35.1729
18563,1512.83,162.884
18564,1775.67,34.0251
18565,1745.79,32.876
18566,1699.14,31.4447
18567,1730.73,37.4836
18568,1726.36,30.1411
18569,1770.95,25.2932
18570,1564.22,120.092
18571,1576.11,120.323
18572,1718.81,41.0107
18573,1661.71,36.5183
18574,1722.64,50.6444
18575,1641.1,96.0279
18576,1470.08,162.527
18577,1462.9,168.314
18578,1687.33,56.6815
18579,1699.87,41.0577
18580,1772.76,57.6371
18581,1708.48,28.0397
18582,1675.73,128.336
18583,1589.66,121.969
18584,1786.05,31.0291
18585,1595.79,119.804
18586,1685.57,55.8848
18587,1744.89,31.0683
18588,1773.33,27.0034
18589,1743.16,65.4535
18590,1689.24,37.3429
18591,1685.13,28.8545
18592,1755.91,22.2272
18593,1707.2,42.3434
18594,1736.59,38.4544
18595,1611.27,124.74
18596,1723.04,30.4246
18597,1763.67,33.8826
18598,1715.68,64.1368
18599,1469.35,169.161
18600,1683.27,119.394
18601,1458.08,160.336
18602,1682.88,45.2208
18603,1715.88,29.3747
18604,1808.2,28.3046
18605,1516.12,165.065
18606,1577.4,130.217
18607,1773.27,26.646
18608,1627.52,109.711
18609,1751.66,31.7749
18610,1628.84,118.04
18611,1722.06,34.3261
18612,1628.47,118.638
18613,1703.8,45.0545
18614,1745.83,29.4037
18615,1668.87,51.3309
18616,1651.34,120.779
18617,1759.7,24.2983
18618,1732.57,30.7789
18619,1646.27,97.3211
18620,1751.84,32.3087
18621,1665.4,79.392
18622,1734.47,33.5506
18623,1786.01,32.9579
18624,1710.69,34.3718
18625,1719.06,36.3922
18626,1691.93,46.2969
18627,1523.77,144.041
18628,1555.83,119.27
18629,1690.65,34.4292
18630,1677.05,58.0354
18631,1691.16,45.7261
18632,1486.45,167.272
18633,1711.65,35.7066
18634,1624.91,120.415
18635,1605.86,121.015
18636,1614.97,120.405
18637,1736.83,28.129
18638,1716.14,27.1506
18639,1630.41,61.0043
18640,1708.41,35.6591
18641,1732.73,37.0555
18642,1630.05,119.232
18643,1694.36,22.7635
18644,1714.74,39.531
18645,1730.35,37.2853
18646,1702.79,23.3843
18647,1599.1,119.788
18648,1601.42,117.558
18649,1598.29,123.613
18650,1730.73,34.0093
18651,1713.52,28.6733
18652,1704.76,27.7774
18653,1595.7,123.851
18654,1670.91,38.4719
18655,1732.9,20.9448
18656,1669.65,118.477
18657,1665.52,43.2161
18658,1735.03,35.2534
18659,1556.09,119.478
18660,1757.31,29.3864
18661,1673.3,105.208
18662,1733.2,32.711
18663,1667.67,36.2453
18664,1737.06,30.2549
18665,1582.9,129.269
18666,1730.07,53.8417
18667,1703.54,57.0093
18668,1728.29,23.9777
18669,1746.58,27.0558
18670,1644,90.0019
18671,1652.25,119.739
18672,1774.76,27.1733
18673,1648.41,50.774
18674,1668.63,48.8863
18675,1755.87,44.279
18676,1596,122.666
18677,1771.75,43.7317
18678,1477.99,163.341
18679,1740.82,34.754
18680,1629.19,123.073
18681,1763.49,31.2809
18682,1745.5,33.4536
18683,1770.53,29.8098
18684,1719.85,26.527
18685,1743.79,42.4416
18686,1695.41,37.0726
18687,1664.17,44.5966
18688,1662.12,45.1477
18689,1700.09,39.1133
18690,1565.07,126.819
18691,1610.36,118.548
18692,1755.56,30.0349
18693,1503.96,131.541
18694,1733.03,33.1492
18695,1754.37,32.6278
18696,1602.86,120.687
18697,1451.48,166.059
18698,1588.64,119.022
18699,1602.11,128.719
18700,1753.6,36.5906
18701,1627.23,122.152
18702,1613.64,118.505
18703,1583.11,116.458
18704,1606.26,117.287
18705,1652,73.9944
18706,1566.21,116.65
18707,1630.37,95.0718
18708,1699.35,46.2514
18709,1620.96,76.0472
18710,1705.59,49.2706
18711,1678.69,42.0217
18712,1753.88,37.8556
18713,1716.71,40.2059
18714,1679.83,55.2917
18715,1495.94,167.214
18716,1696.7,32.9177
18717,1621.37,122.103
18718,1656.88,121.644
18719,1558.91,131.175
18720,1444.55,179.922
18721,1543.72,164.396
18722,1777.24,34.9192
18723,1739.86,34.2957
18724,1492.04,158.234
18725,1616.49,119.515
18726,1770.71,32.911
18727,1754.87,39.7151
18728,1696.45,120.608
18729,1714.31,31.8298
18730,1610.37,124.866
18731,1726.29,25.8012
18732,1678.27,44.5322
18733,1735.29,29.9079
18734,1657.46,68.4159
18735,1691.12,45.6859
18736,1762.01,28.8996
18737,1731.93,29.1794
18738,1707.14,31.1693
18739,1771.47,26.8852
18740,1776.77,21.9133
18741,1578.16,118.014
18742,1715.29,26.6546
18743,1544.39,163.462
18744,1703.62,39.2333
18745,1689.27,32.427
18746,1789.86,21.5008
18747,1698.99,85.0178
18748,1730.26,31.6181
18749,1727.58,35.1416
18750,1744.15,38.3903
18751,1701.9,41.6366
18752,1663.17,39.6221
18753,1728.59,36.7774
18754,1663.25,35.5681
18755,1696.94,36.7058
18756,1689.43,43.1257
18757,1702.1,35.0384
18758,1655.47,33.4643
18759,1754.16,28.065
18760,1605.31,119.857
18761,1672.12,64.7834
18762,1706.81,30.9534
18763,1744.1,30.4377
18764,1755.36,23.7685
18765,1749.9,28.3342
18766,1760.95,30.7767
18767,1727.44,30.0764
18768,1786.59,27.7354
18769,1704.92,46.427
18770,1592.95,123.542
18771,1522.85,124.282
18772,1510.53,123.84
18773,1733.95,48.7395
18774,1728.24,43.5931
18775,1730.01,30.2664
18776,1724.22,28.7508
18777,1532.44,163.393
18778,1727.76,42.221
18779,1707.36,52.9627
18780,1693.48,29.7234
18781,1754.76,28.2314
18782,1717.23,30.493
18783,1619.13,121.218
18784,1727.06,28.9419
18785,1643.36,119.312
18786,1755.79,33.8513
18787,1692.67,32.2463
18788,1621.9,45.6346
18789,1677.06,50.7823
18790,1690.56,41.7166
18791,1682.2,56.7765
18792,1667.08,49.799
18793,1630.79,119.006
18794,1774.9,35.9296
18795,1731.95,29.4476
18796,1701.52,27.89
18797,1760.37,32.3081
18798,1595.74,125.03
